,review_id,text
75,WZKDokoJoXYcvY7B0geIfg,"I wish I remembered to check in here so I never forget that I was here.. took a streetcar down St. Charles from CBD which is an adventure on its own.  If you're a tourist it's worth it to ride the streetcar once so you can look at all the surrounding architecture. but we're not here for that.. we're here for the food

My friends and I visited NOLA and camellia grill was our last stop before heading back to the airport.. Not all of us made it out but the others definitely missed out.

My friend and I ordered the waffles with sausage (YUM) and the manhattan omelet (even more YUMs).. the omelet is infused with hash browns.. the hash browns alone are delicious as well.  Our third friend ordered the standard eggs, bacon, and hash brown meal.. while we were waiting for our food we saw the guests next to us order cheeseburger and onion rings.. that's when my friend and I decided we NEEDED to get that as well.. The cheeseburger didn't even need to come dressed.. the patty, cheese, and delicious bread is all that was needed.. 

There's nothing negative to say about the food here.. especially given by the fact that we doubled our order just by looking around... and we ate it all...

Can't have a complete meal from this place without their pecan pie.. before they serve the pie to you they grill it for a few moments and of course you HAVE to get it a la mode with the vanilla ice cream on top.. its so delicious.. the bottom portion is nice in crispy while the center is still soft (perfect combo of textures)

I'm drooling."
76,zpIKr2-9uxjN18LuyIk4TA,"Great place for breakfast where the St Charles line turns north.  There was a significant wait on this very stormy morning, though I'd say it was worth it.  Omelets are fluffy and delish, and service is extremely fast.  But the real winner here to us was the ambiance and service.  The open kitchen is great to watch, the counter style seating lets you meet strangers, and the staff are oh, so nice."
77,brHUG3DFeNKlAoSRjhTjRA,"Always great!  We lucked out and arrived at the perfect time; sat right down at the counter and ordered an amazing breakfast.  This was my son's first time and he loved it, we will all be back."
78,Iapt2nCnmamauiraa_cQhg,"I heard that the place can be really busy but we must have come in at the right time because there was no wait for seating. We were told that this place is usually crowded. 

The customer service was great. We were helped right away and got our food very quickly. The gumbo was TO DIE FOR. I've had gumbo only a few times before but this by far was the best I've ever had.  If you're in the area definitely try this place out!"
79,rQc957qhZX2RTTl05Cy_SQ,"We went for breakfast. Service was tops. Hash browns were really good. We liked everything about the place. You have to sit at the counter, so if that's not your style, don't go."
80,ISwjZBtYEvxKm2-2DAf8Rw,"Always consistent on food quality!! Camellia Grill is always open, most holidays and late night. Ruben was delicious!!"
81,SHHLPq3jBpiauX-U8Mi6sQ,"Must do while in Nola-
Ride the streetcar
Eat at Cafe du Monde
Visit Metaire Cemetary (trust me)
Try a dessert at Angelo Bracoto's
Fist bump the jovial waiters at Camellia Grill

You will probably have to wait here but it's never for too long. This fast paced and fun diner is an experience you don't want to miss. Once you're seated your always smiling and witty waiter will quickly come over, take your drink order give you a fist bump. Fist bumps are always fun, am I right?

It's not a very roomy sort of place. You will probably hit elbows with your neighbors once you start chowing down on the great food you watched the cooks prepare behind the counter, but hey, it's a great way to meet new people. I had to apologize to my stranger neighbor so many times that I eventually got to know him and his entire family and why they were there (dropping daughter off at school after a break).

It's affordable, it's tasty and it's good dang fun. If you don't go, you aren't doing New Orleans right."
82,BE1JFbWn_oNXY1Lr_83O2A,"Camellia Grill is stellar, fantastic, life-changing... That may be a little exaggerated, but you will get your money's worth and leave feeling satisfied and happy! Camellia Grill's location is great, right in front of the street cars, Audubon Park and pretty uptown neighborhood. 
As a New Orleans born and raised, this is the first restaurant that comes into my mind when suggesting great restaurants in the area. The only downside would be that sometimes it's a wait and there can be flies. Other than that, I love Camellia. Great prices, great food, friendly staff. My favorite is the Rano's Omelette. I'll truly miss Camellia when I leave for college!"
83,NjPybXKzYDczAMbi3lGJyg,Good food and excellent  service! The veggie omelette I had was big enough to share. Busy place especially on weekends so be prepared to wait.
84,Lo4Pci2so6wUb9ZNp224Mg,"Fun Experience.

Get a fist pump from your server at the diner and you feel a bit better about the long wait in the hot, humid line outdoors, and the extended wait inside on the couches.

The people make this place hum and you can tell they like working there. Look, I've had better burgers at similar places, but you should take the trolley down past Loyola and Tulane and give this place a visit. I'd suggest before 11 a.m. on a weekend.

Diner-style, old-school seating means faster turn times and more conversation with your neighbors...just like it used to be.

The milk shakes were great and like all the food, overpriced for the quality. What you're paying for here is the experience, which is a fun time with a dash of nostalgia."
85,MLopkVjlH9DHsrirMOsveg,If you are staying in the French Quarters it can be a trip to make it out here but it's worth it. Not only can you take the trolley and see beautiful houses on the way and stroll down the Audubon park but you will have one of the best roast beef po'boys around. The line can be long at times.
86,kT7W356yKZKVGY6mOw68RQ,"Aug 23 rd was my 60th birthday. There is no other place I wanted to eat at but here!!
Mr. Michael was our waiter & all of a sudden Mr Marvin announces my birthday! They got the entire restaurant joining in singing to me! 
Then, they called me out to dance lol,
It was a blast thanks for helping my birthday be the best!!!!"
87,7t4QLuaPpYIN9Yc58tatVg,"The Manhattan omelette is exceptional. The bacon was cooked perfectly to our liking at both locations (the grill NOLA) and the original.  We thought the Manhattan at the Original location uptown was just a little bit better though.

The line at the uptown original location was so long that my friend went into the nail salon next door and got a color change of her nail polish! 

Also, if the line is long, it is just a few steps to the bar next door for a great Bloody Mary while you wait. Its a fun place, the food is great, and its a must go if you have not been."
88,8uSPw4ru2wk8sG9g3HrVlw,"I know, I know... the wait is horrific sometimes, but if you are in need of comfort food, this is the place. I love those guys behind the counter so much, I wish they were my friends in ""real life."" They make everyone smile, and I love getting to know the nice tourists sitting next to me. Mexican omelette makes my tummy happy, and I can't seem to drive by without stopping for a chocolate-cherry freeze. Calories, schmalories. Worth it!"
